gauge_id,subdataset,country,gauge_lat,gauge_lon,area
hysets_08076000,hysets,United States of America,29.9182784,-95.3068796,154.25955447074347
hysets_08076180,hysets,United States of America,29.93386089,-95.2339608,73.15630689978347
hysets_08076500,hysets,United States of America,29.86189143,-95.3349365,74.40434267246704
hysets_08076700,hysets,United States of America,29.8371695,-95.2332671,442.766180434247
hysets_08076997,hysets,United States of America,29.5968991,-95.2974366,84.676824735082
hysets_08079575,hysets,United States of America,33.24870448,-101.3384715,16537.393495576718
hysets_08079600,hysets,United States of America,33.03843236,-101.1976302,3350.757290031588
hysets_08080540,hysets,United States of America,33.3509239,-101.227084,255.15664389996363
hysets_08080700,hysets,United States of America,34.17896048,-101.7026748,3299.6853139870072
hysets_08081200,hysets,United States of America,33.288425,-100.4315008,757.9388985989614
hysets_08081500,hysets,United States of America,33.40092169,-100.4084454,166.24161762244665
hysets_08082100,hysets,United States of America,33.23342759,-100.2134389,228.41263801941471
hysets_08082180,hysets,United States of America,33.38314796,-100.0812116,648.6019453521599
hysets_08082700,hysets,United States of America,33.32926607,-99.4650825,275.74586000696064
hysets_08083230,hysets,United States of America,32.67455998,-100.0725999,3047.9009170269014
hysets_08083245,hysets,United States of America,32.5678991,-99.7925909,530.1425204005059
hysets_08083400,hysets,United States of America,32.39151513,-99.852591,99.40683081702062
hysets_08083420,hysets,United States of America,32.47540219,-99.7492556,32.07682365873146
hysets_08084800,hysets,United States of America,32.93094435,-99.642588,1244.2546095881028
hysets_08086015,hysets,United States of America,32.60178915,-99.2392428,331.3527048449177
hysets_08086050,hysets,United States of America,32.55929085,-99.170074,586.4952989971655
hysets_08086100,hysets,United States of America,32.6892871,-99.1647969,1175.5336765296313
hysets_08086150,hysets,United States of America,32.7076192,-99.2750778,105.3380996952984
hysets_08086200,hysets,United States of America,32.7006753,-99.2120205,299.30964440476964
hysets_08086210,hysets,United States of America,32.72095279,-99.175353,58.388333198342615
hysets_08086212,hysets,United States of America,32.73289717,-99.1406299,1585.5927781650664
hysets_08086235,hysets,United States of America,32.5529025,-99.109239,257.74155881159817
hysets_08086260,hysets,United States of America,32.58373549,-99.0328482,71.24311893185312
hysets_08088100,hysets,United States of America,33.37038526,-98.7447837,28.79688840442356
hysets_08088200,hysets,United States of America,33.21677844,-98.6489482,312.3510267700576
hysets_08088300,hysets,United States of America,33.21205664,-98.6186695,65.13980060193371
hysets_08088450,hysets,United States of America,32.8276216,-98.7239509,252.6960346353524
hysets_08092600,hysets,United States of America,31.86682458,-97.3669576,70658.75852156735
hysets_08093250,hysets,United States of America,32.00571108,-97.1500069,148.97593099267684
hysets_08093400,hysets,United States of America,31.91987996,-97.0994485,32.235308977163776
hysets_08095300,hysets,United States of America,31.50933179,-97.365845,476.80257615495657
hysets_08098300,hysets,United States of America,31.02657314,-96.9883214,60.009483283739264
hysets_08101000,hysets,United States of America,31.2848902,-97.8850244,1180.1092698478355
hysets_08103900,hysets,United States of America,30.91156805,-98.0369676,86.09857053250269
hysets_08104310,hysets,United States of America,30.9521278,-97.5241757,357.4456442045532
hysets_0810464660,hysets,United States of America,30.69775,-97.8492222,541.9728601553923
hysets_08104900,hysets,United States of America,30.6257499,-97.6911204,342.9410026596479
hysets_08105000,hysets,United States of America,30.6540824,-97.6552863,1048.7057091447414
hysets_08105095,hysets,United States of America,30.70324685,-97.6663985,207.61886587971227
hysets_08105100,hysets,United States of America,30.69130304,-97.6561202,214.10507680220604
hysets_08105200,hysets,United States of America,30.67602639,-97.614452,319.59837002208565
hysets_08105400,hysets,United States of America,30.62880763,-97.4733356,1559.484560590868
hysets_08106350,hysets,United States of America,30.76074836,-97.0138754,18139.75626146489
hysets_08108200,hysets,United States of America,30.93129814,-97.020544,119.93691688898868
hysets_08109700,hysets,United States of America,30.33937764,-96.9047037,611.4130751978287
hysets_08110100,hysets,United States of America,30.41965196,-96.5402466,505.0358231467139
hysets_08110430,hysets,United States of America,31.5068396,-96.3246953,252.4105140903361
hysets_08111050,hysets,United States of America,30.6604756,-96.2996837,4.834155041537932
hysets_08111700,hysets,United States of America,29.88106145,-96.2052402,976.7526496428496
hysets_08115000,hysets,United States of America,29.47190769,-95.8030067,116.4687844092546
hysets_08116400,hysets,United States of America,29.51190593,-95.7468942,24.495811602922508
hysets_08117900,hysets,United States of America,28.80748426,-95.9507938,22.50443844129337
hysets_08119000,hysets,United States of America,32.59150035,-101.0509533,110.60990220275605
hysets_08120500,hysets,United States of America,32.57372368,-100.9078941,529.2584444852259
hysets_08121500,hysets,United States of America,32.39511765,-101.02595,687.1607165043617
hysets_08123500,hysets,United States of America,32.31706613,-100.8248337,436.6086263530983
hysets_08123700,hysets,United States of America,32.26262005,-101.4420685,24697.384489661366
hysets_08123800,hysets,United States of America,32.1992913,-101.0140029,25905.29438877984
hysets_08126500,hysets,United States of America,31.73292864,-99.9539744,42751.87068826208
hysets_08128500,hysets,United States of America,31.37655145,-100.614265,6862.965839488364
hysets_08130500,hysets,United States of America,31.27405465,-100.6309318,595.3238346821457
hysets_08130700,hysets,United States of America,31.3309973,-100.600931,1785.2626512590814
hysets_08131000,hysets,United States of America,31.35849668,-100.5350958,1820.0733192201408
hysets_08131190,hysets,United States of America,31.2829432,-100.5078722,1164.418361387962
hysets_08131400,hysets,United States of America,31.30905356,-100.4459254,209.79000982067703
hysets_08133250,hysets,United States of America,31.8973574,-101.105113,520.4605816002509
hysets_08133500,hysets,United States of America,31.83013918,-100.9937215,1539.6066264702015
hysets_08133900,hysets,United States of America,31.64654097,-100.6906581,67.6090016331744
hysets_08134000,hysets,United States of America,31.5926549,-100.6370449,3250.100936572374
hysets_08134230,hysets,United States of America,31.57515616,-100.5856544,281.5157681157323
hysets_08134250,hysets,United States of America,31.54265769,-100.5550977,3651.152745376447
hysets_08148500,hysets,United States of America,30.5174101,-99.806179,2339.880331545988
hysets_08150000,hysets,United States of America,30.50435487,-99.7345097,4820.783675343756
hysets_08150700,hysets,United States of America,30.66073685,-99.1092185,8433.293189759761
hysets_08150800,hysets,United States of America,30.64351548,-99.0958848,558.4727818550298
hysets_08152000,hysets,United States of America,30.557689,-98.4722511,896.8754900009193
hysets_08152900,hysets,United States of America,30.22048147,-98.8697609,957.6968392197584
hysets_08154700,hysets,United States of America,30.37214825,-97.7847301,58.76102492730436
hysets_08155200,hysets,United States of America,30.29631587,-97.925565,233.0456294338255
hysets_08155240,hysets,United States of America,30.2740957,-97.8447296,279.0124634118239
hysets_08155260,hysets,United States of America,30.2702072,-97.8288959,283.93458447884933
hysets_08155300,hysets,United States of America,30.24465306,-97.8022283,302.88975216322814
hysets_08155400,hysets,United States of America,30.26354168,-97.772228,310.4386674253623
hysets_08155541,hysets,United States of America,30.24666667,-97.7691667,4.48221579747794
hysets_08156675,hysets,United States of America,30.35416667,-97.7388889,14.218163542917765
hysets_08156700,hysets,United States of America,30.34742756,-97.7450066,16.553092869711726
hysets_08156800,hysets,United States of America,30.27659704,-97.7502834,32.81053206105723
hysets_08156910,hysets,United States of America,30.32277778,-97.7227778,2.57319032737947
hysets_08157700,hysets,United States of America,30.24743158,-97.7438939,3.5605618206316256
hysets_08158045,hysets,United States of America,30.30055556,-97.6855556,3.8216874300211066
hysets_08158380,hysets,United States of America,30.35437215,-97.6980609,13.37735067710184
hysets_08158600,hysets,United States of America,30.2832642,-97.655003,134.57689030407522
hysets_08158700,hysets,United States of America,30.08298924,-98.0077859,320.5319843713155
hysets_08158800,hysets,United States of America,30.0860467,-97.8480606,431.40009961899904
hysets_08158810,hysets,United States of America,30.15548749,-97.9400076,31.777014631626137
hysets_08158819,hysets,United States of America,30.14416667,-97.8611111,61.702321812926016
hysets_08158827,hysets,United States of America,30.12632345,-97.8211161,468.5117728841349
hysets_08158840,hysets,United States of America,30.2090972,-97.9033409,22.482671614979903
hysets_08158860,hysets,United States of America,30.1621554,-97.8322279,60.5890859160476
hysets_08158920,hysets,United States of America,30.23520806,-97.8602848,15.992923709747696
hysets_08158922,hysets,United States of America,30.22631976,-97.8413955,17.374951972957387
hysets_08158927,hysets,United States of America,30.2124722,-97.8288611,18.053586046688554
hysets_08158930,hysets,United States of America,30.22132064,-97.7936168,48.64635460351579
hysets_08158970,hysets,United States of America,30.189378,-97.732504,71.25883716361534
hysets_08159000,hysets,United States of America,30.17798987,-97.6886138,839.598056210894
hysets_08159150,hysets,United States of America,30.4546469,-97.6008373,11.427939244708194
hysets_08159165,hysets,United States of America,30.30521047,-97.2969376,99.98711783964228
hysets_08159170,hysets,United States of America,30.2652117,-97.3277714,162.90565076788616
hysets_08160800,hysets,United States of America,29.79911967,-96.5321933,44.71980286368757
hysets_08162600,hysets,United States of America,28.92803769,-96.1710747,409.0682138820716
hysets_08164000,hysets,United States of America,28.95998449,-96.6863668,2126.2809501370693
hysets_08164300,hysets,United States of America,29.466908,-96.812756,862.6615969616387
hysets_08164350,hysets,United States of America,29.321914,-96.7091425,1138.003546619233
hysets_08164370,hysets,United States of America,29.1355328,-96.7444227,1399.7407830284362
hysets_08164390,hysets,United States of America,29.06553568,-96.6741434,1468.9173145141797
hysets_08164450,hysets,United States of America,29.1602539,-96.5463608,765.5626222898156
hysets_08164503,hysets,United States of America,29.07185833,-96.4680278,446.0780082224346
hysets_08164600,hysets,United States of America,28.8913759,-96.8191486,254.0582442942104
hysets_08164800,hysets,United States of America,28.72527137,-96.7688702,172.00641825109238
hysets_08165300,hysets,United States of America,30.06409747,-99.3869916,436.37833982391794
hysets_08165500,hysets,United States of America,30.06993074,-99.3217122,744.5848130443469
hysets_08166000,hysets,United States of America,30.10020707,-99.2831006,294.4520945785084
hysets_08166140,hysets,United States of America,30.06965378,-99.1953203,1219.0304595314758
hysets_08166250,hysets,United States of America,29.98777778,-99.11,1444.6285078959663
hysets_08167500,hysets,United States of America,29.8604957,-98.3836275,3407.8461334774315
hysets_08168797,hysets,United States of America,29.688,-98.1548333,278.04159925665857
hysets_08170500,hysets,United States of America,29.88910804,-97.9341718,127.36806691839809
hysets_08171000,hysets,United States of America,29.9943808,-98.088898,922.1759173038224
hysets_08171300,hysets,United States of America,29.97938297,-97.9100051,1068.034837160311
hysets_08174600,hysets,United States of America,29.47412787,-97.3166565,1191.9126992504594
hysets_08175000,hysets,United States of America,29.2152475,-97.4494353,1424.6601947900149
hysets_08176550,hysets,United States of America,28.89776103,-97.3549922,436.2062622086237
hysets_08176900,hysets,United States of America,28.86165308,-97.2263791,926.293872617629
hysets_08177000,hysets,United States of America,28.83165447,-97.1863786,957.971072256073
hysets_08177300,hysets,United States of America,28.7516564,-97.3172142,72.1710659352324
hysets_08177700,hysets,United States of America,29.4991192,-98.5102958,56.747970987553536
hysets_08177860,hysets,United States of America,29.4513432,-98.478628,94.73532191048378
hysets_08178585,hysets,United States of America,29.63078135,-98.5655755,57.1452858803214
hysets_08178880,hysets,United States of America,29.72383537,-99.070035,851.4565741455044
hysets_08179000,hysets,United States of America,29.67550339,-98.9761429,1231.8091012350642
hysets_08179100,hysets,United States of America,29.6810586,-98.9555868,146.0380858010083
hysets_08179520,hysets,United States of America,29.5341187,-98.9353075,1646.6393022858952
hysets_08181400,hysets,United States of America,29.57856108,-98.6916896,38.41221596215002
hysets_08181480,hysets,United States of America,29.32995837,-98.5841856,536.3857916316007
hysets_08184000,hysets,United States of America,29.72605615,-98.4272388,510.6413367996145
hysets_08185065,hysets,United States of America,29.50144444,-98.18625,800.2674985756179
hysets_08185100,hysets,United States of America,29.44388889,-98.1688889,212.45704775695523
hysets_08186500,hysets,United States of America,28.92025419,-97.7722221,619.8192867298677
hysets_08189300,hysets,United States of America,28.48305164,-97.656663,527.2156605938602
hysets_08189500,hysets,United States of America,28.29195088,-97.2791593,1811.3566385306565
hysets_08189700,hysets,United States of America,28.28250426,-97.620829,632.2317890858583
hysets_08189800,hysets,United States of America,28.04695919,-97.5038832,359.722649038802
hysets_08190500,hysets,United States of America,29.48108333,-100.2391667,1798.8866884878282
hysets_08194200,hysets,United States of America,27.96501329,-98.9669678,1222.9756350572554
hysets_08195000,hysets,United States of America,29.48856496,-99.7047756,1010.2444331680628
hysets_08196000,hysets,United States of America,29.50467576,-99.7814452,326.93301661104067
hysets_08198000,hysets,United States of America,29.4910644,-99.4928241,533.97779159088
hysets_08198500,hysets,United States of America,29.31430556,-99.4804722,624.0164220118353
hysets_08200000,hysets,United States of America,29.57003056,-99.2476889,249.08095740251773
hysets_08200500,hysets,United States of America,29.45162049,-99.185593,371.513397581686
hysets_08200700,hysets,United States of America,29.39078876,-99.1514252,387.9270273294861
hysets_08201500,hysets,United States of America,29.573284,-99.4030997,116.77022155238323
hysets_08202000,hysets,United States of America,29.5505069,-99.406433,140.72341793432778
hysets_08202500,hysets,United States of America,29.48911973,-99.388099,219.92580972015767
hysets_08202700,hysets,United States of America,29.37078917,-99.2878185,425.8664477734162
hysets_08204005,hysets,United States of America,29.1544077,-99.7433888,339.41486576300184
hysets_08204250,hysets,United States of America,28.90583333,-99.5772222,651.9241617011087
hysets_08205500,hysets,United States of America,28.73664429,-99.1447556,8898.863159446111
hysets_08206600,hysets,United States of America,28.46749279,-98.5475174,11574.492182224982
hysets_08207500,hysets,United States of America,28.86497693,-98.3383454,1328.9373491110778
hysets_08210300,hysets,United States of America,28.1419536,-98.1033377,209.9738771548988
hysets_08210400,hysets,United States of America,28.05973533,-98.0969482,401.8935485543535
hysets_08211520,hysets,United States of America,27.71141879,-97.5019377,227.5682817647642
hysets_08212000,hysets,United States of America,27.72530545,-97.9877787,1334.7750876900045
hysets_08212400,hysets,United States of America,27.26448618,-98.1358378,1238.2552382957024
hysets_08216500,hysets,United States of America,37.85611048,-106.9275456,93.4168600927632
hysets_08218000,hysets,United States of America,37.68788889,-106.8447222,138.63681899605308
hysets_08218500,hysets,United States of America,37.75194676,-106.8300442,235.9264028823026
hysets_08219500,hysets,United States of America,37.65694884,-106.6492082,545.0281271076542
hysets_08220900,hysets,United States of America,37.57889289,-106.3703134,30.767021717652213
hysets_08223500,hysets,United States of America,37.49028216,-106.2594768,85.18891707076683
hysets_08224110,hysets,United States of America,38.40610936,-106.064183,16.886554346846935
hysets_08224113,hysets,United States of America,38.4011094,-106.0647386,29.22613180348463
hysets_08224200,hysets,United States of America,38.3402762,-105.9436234,4.530357792850577
hysets_08224500,hysets,United States of America,38.22027745,-106.089741,117.65346240198012
hysets_08226700,hysets,United States of America,38.13194324,-105.7886216,35.23566061097331
hysets_08227000,hysets,United States of America,38.16333294,-106.290583,1340.015595301651
hysets_08229500,hysets,United States of America,37.933333,-105.6455666,17.26102820163507
hysets_08230500,hysets,United States of America,37.85972315,-106.3194768,272.7107221649018
hysets_08231000,hysets,United States of America,37.8133348,-106.318644,161.4261264244319
hysets_08234200,hysets,United States of America,37.73472355,-105.5080672,9.925518167313069
hysets_08235250,hysets,United States of America,37.40250568,-106.5219821,98.1605182305471
hysets_08235270,hysets,United States of America,37.42917306,-106.5847609,11.210727904500304
hysets_08235290,hysets,United States of America,37.40389457,-106.5217044,41.488514501856216
hysets_08235350,hysets,United States of America,37.4175054,-106.4922599,151.35722730999623
hysets_08235700,hysets,United States of America,37.40278317,-106.450592,197.45305643763888
hysets_08236000,hysets,United States of America,37.37472769,-106.3347558,275.14518128274693
hysets_08241000,hysets,United States of America,37.39473208,-105.3691772,169.72487433498057
hysets_08241500,hysets,United States of America,37.42500877,-105.4150108,472.3164893549479
hysets_08247500,hysets,United States of America,36.99306944,-106.0386325,300.3133808201542
hysets_08248500,hysets,United States of America,37.17695615,-105.8780757,982.9835611996516
hysets_08249400,hysets,United States of America,37.1814051,-105.3211227,192.1824125834532
hysets_08254500,hysets,United States of America,36.87585934,-105.3900056,394.4934192110164
hysets_08255000,hysets,United States of America,36.9528015,-105.4102847,28.57773770150931
hysets_08260500,hysets,United States of America,36.9675223,-105.5172311,566.7692991332569
hysets_08263000,hysets,United States of America,36.82919166,-105.5477845,28.38746372873248
hysets_08264000,hysets,United States of America,36.62225195,-105.3894505,49.27511111650325
hysets_08264500,hysets,United States of America,36.67364084,-105.3811163,75.27756419651836
hysets_08267000,hysets,United States of America,36.6480781,-105.6933423,487.2876076264309
hysets_08268200,hysets,United States of America,36.53530297,-105.6025099,108.05315667832616
hysets_08268500,hysets,United States of America,36.53224505,-105.6855672,173.03145333340987
hysets_08269000,hysets,United States of America,36.43944444,-105.5036111,163.33434768315703
hysets_08271000,hysets,United States of America,36.50828889,-105.5309639,43.610315728226354
hysets_08275600,hysets,United States of America,36.33197084,-105.5789007,98.5663454939788
hysets_08278500,hysets,United States of America,36.1111377,-105.632515,96.86545360789664
hysets_08279000,hysets,United States of America,36.21085556,-105.9136306,827.8729708981332
hysets_08283500,hysets,United States of America,36.73751404,-106.5783685,1025.3173569454284
hysets_08284100,hysets,United States of America,36.6626583,-106.6333667,1223.313627838869
hysets_08284150,hysets,United States of America,36.80418019,-106.6589258,108.50986303491776
hysets_08289000,hysets,United States of America,36.34974167,-106.0441861,1066.3233919877198
hysets_08291000,hysets,United States of America,35.9647222,-105.9047222,238.32701345120893
hysets_08292000,hysets,United States of America,35.97780087,-106.1728027,94.8781925738216
hysets_08302200,hysets,United States of America,35.7700297,-105.8091858,4.094544291526863
hysets_08302500,hysets,United States of America,35.73955556,-105.9049528,29.57315585856748
hysets_08304100,hysets,United States of America,35.74669668,-105.8280751,1.657091072674697
hysets_08305030,hysets,United States of America,35.7311111,-105.9113889,20.486052854774613
hysets_08313042,hysets,United States of America,35.86696938,-106.2230814,26.80559544979725
hysets_08313300,hysets,United States of America,35.81468056,-106.35855,23.052855206440444
hysets_08313350,hysets,United States of America,35.77638889,-106.2683333,47.36991070346475
hysets_08317850,hysets,United States of America,35.44948128,-106.1528002,1462.7029581458044
hysets_08321500,hysets,United States of America,35.82752335,-106.6480908,449.3916209853785
hysets_08323000,hysets,United States of America,35.7311362,-106.7628146,609.5323840995826
hysets_08324000,hysets,United States of America,35.6619833,-106.7434389,1222.0145534885555
hysets_08329838,hysets,United States of America,35.1211111,-106.5677778,5.324769287676919
hysets_08329840,hysets,United States of America,35.12587778,-106.5903028,10.856716643804829
hysets_08329872,hysets,United States of America,35.15448926,-106.5400238,15.174678672339212
hysets_08330600,hysets,United States of America,35.00194444,-106.6575,335.2500110870431
hysets_08331130,hysets,United States of America,35.0094928,-106.7478046,1.464644520439515
hysets_08331140,hysets,United States of America,35.00504855,-106.7358598,2.104402163966004
hysets_08334000,hysets,United States of America,35.60088889,-107.1666111,1096.204287534017
hysets_08340500,hysets,United States of America,35.59225,-107.1894444,3546.113393499145
hysets_08341300,hysets,United States of America,35.26753227,-108.1145088,203.14396258085364
hysets_08343100,hysets,United States of America,35.16087089,-107.8381131,33.305381916536604
hysets_08349800,hysets,United States of America,35.11920834,-107.3331007,264.825739511471
hysets_08354000,hysets,United States of America,34.29728834,-106.900306,3645.16730814292
hysets_08355300,hysets,United States of America,34.03089935,-106.9016941,111.0175115425533
hysets_08358550,hysets,United States of America,33.66034399,-107.0908656,1070.677765366109
hysets_08360000,hysets,United States of America,33.56944444,-107.5933333,1039.3537333330496
hysets_08363600,hysets,United States of America,32.31537144,-106.7505587,33.788397198762354
hysets_08378500,hysets,United States of America,35.70835,-105.6827028,444.55805602133074
hysets_08379200,hysets,United States of America,35.55281944,-105.3700112,204.70446062251108
hysets_08379500,hysets,United States of America,35.17866944,-105.1088028,2702.291027834062
hysets_08380500,hysets,United States of America,35.65199444,-105.3188306,197.9305470401233
hysets_08381000,hysets,United States of America,35.65420926,-105.2755655,207.53016003399068
hysets_08382730,hysets,United States of America,35.09505534,-104.6641554,175.2691403246359
hysets_08382760,hysets,United States of America,35.0931109,-104.6727667,35.72116238245183
hysets_08382800,hysets,United States of America,35.0406122,-104.6816559,6833.999116473646
hysets_08385520,hysets,United States of America,34.34812654,-104.1730273,14782.54079419092
hysets_08385620,hysets,United States of America,34.2278523,-104.2296942,18269.82153583701
hysets_08385640,hysets,United States of America,33.91536137,-104.278303,21816.466318705785
hysets_08387600,hysets,United States of America,33.39285278,-105.7233444,20.91795689508509
hysets_08388000,hysets,United States of America,33.38342216,-105.27554,750.9315142513376
hysets_08389500,hysets,United States of America,33.3889775,-105.27554,767.867282658167
hysets_08390100,hysets,United States of America,33.3570365,-105.1574818,1858.5096381452047
hysets_08390500,hysets,United States of America,33.34916667,-104.8516667,2451.705168515992
hysets_08393200,hysets,United States of America,33.2853775,-104.7969187,81.4131277366995
hysets_08393600,hysets,United States of America,33.3964874,-104.5485803,46.18089068502802
hysets_08394100,hysets,United States of America,33.16899575,-104.3071855,38677.86680411012
hysets_08394500,hysets,United States of America,33.1251075,-104.3449634,2442.9718893121194
hysets_08396000,hysets,United States of America,32.91538919,-104.3671843,540.7203289583053
hysets_08397600,hysets,United States of America,32.88152778,-105.1780556,1506.3614437749247
hysets_08397620,hysets,United States of America,32.8367722,-105.0694222,1656.1847784304375
hysets_08398500,hysets,United States of America,32.7434472,-104.4141306,2737.5465431984394
hysets_08401200,hysets,United States of America,32.5886111,-104.4213889,534.1945936848463
hysets_08401900,hysets,United States of America,32.50608056,-104.3749889,754.9611189153657
hysets_08405105,hysets,United States of America,32.29043056,-104.3491667,843.3029859335637
hysets_08405150,hysets,United States of America,32.40333333,-104.2294444,1161.2055666794204
hysets_08405500,hysets,United States of America,32.22908889,-104.1518528,962.0968081333748
hysets_08406000,hysets,United States of America,32.24086667,-104.0646861,1004.6254981155668
hysets_08408500,hysets,United States of America,32.02314167,-104.0544556,2047.248469819551
hysets_08411500,hysets,United States of America,31.8779036,-103.9476983,1287.3167397095367
hysets_08431700,hysets,United States of America,30.61348635,-104.0015734,136.15943425388994
hysets_08431800,hysets,United States of America,30.6812655,-103.792124,554.8151095559533
hysets_08433000,hysets,United States of America,30.95792694,-103.459619,1481.9546279979163
hysets_08435600,hysets,United States of America,30.3584928,-103.7137877,73.81224162517198
hysets_08435620,hysets,United States of America,30.35182539,-103.6671225,47.73010981633384
hysets_08435660,hysets,United States of America,30.34098889,-103.64325,25.398533646859352
hysets_08435700,hysets,United States of America,30.38127097,-103.7360092,73.00209967607336
hysets_08435800,hysets,United States of America,31.0409826,-103.1379419,3051.2819720473617
hysets_08447020,hysets,United States of America,30.4521221,-101.7331788,1997.134048237496
hysets_08447300,hysets,United States of America,30.314,-101.7415556,109280.1670770614
hysets_08476300,hysets,United States of America,32.9372956,-108.0158741,247.3927783082715
hysets_08477500,hysets,United States of America,32.58619275,-107.9200344,1217.4323677396778
hysets_08477530,hysets,United States of America,32.46536205,-107.9478119,1268.0935800659208
hysets_08477600,hysets,United States of America,32.77090835,-108.2756037,68.7708908311445
hysets_08478400,hysets,United States of America,32.30147544,-107.8964221,3154.4594279329053
hysets_08481500,hysets,United States of America,33.14488889,-105.8979028,335.9889427778839
hysets_08486250,hysets,United States of America,32.4031472,-106.4799935,40.6846286726016
hysets_08AA008,hysets,Canada,61.56044,-137.5374,1228.4392772866215
hysets_08AA009,hysets,Canada,61.195,-136.9822,188.54858138723856
hysets_08AB001,hysets,Canada,60.11831,-137.9778,16133.812900235356
hysets_08AB002,hysets,Canada,59.395,-138.0819,28319.7938028354
hysets_08AC001,hysets,Canada,60.11344,-136.9276,372.635240614178
hysets_08AC002,hysets,Canada,60.11897,-137.0846,1741.6233356333487
hysets_08BB005,hysets,Canada,58.53861,-133.7,16597.140269767373
hysets_08CD001,hysets,Canada,58.07225,-130.8264,3536.029097049852
hysets_08CE001,hysets,Canada,57.90027,-131.1597,28837.60662680996
hysets_08CF003,hysets,Canada,56.70806,-132.1303,50682.22395077996
hysets_08CG001,hysets,Canada,56.73444,-131.669,9453.319457410926
hysets_08CG005,hysets,Canada,57.04083,-130.4014,892.8618711653116
hysets_08DA009,hysets,Canada,56.96806,-129.4658,117.56759963161778
hysets_08DB001,hysets,Canada,55.26225,-129.085,18315.1022354516
hysets_08DB013,hysets,Canada,55.12986,-129.3549,25.88170270558986
hysets_08DB014,hysets,Canada,55.01817,-129.3445,17.93603510196631
hysets_08DC006,hysets,Canada,56.04278,-129.925,311.1696488352612
hysets_08EB004,hysets,Canada,55.43385,-127.7162,1866.8945512377256
hysets_08EB006,hysets,Canada,55.45833,-127.8525,18.970826688062505
hysets_08EC013,hysets,Canada,55.42654,-126.6976,6730.543654708635
hysets_08ED001,hysets,Canada,53.93033,-127.4517,728.8003973131376
hysets_08ED002,hysets,Canada,54.11683,-127.4266,1888.5141642057524
hysets_08EE003,hysets,Canada,54.39938,-126.7194,2357.363202988419
hysets_08EE004,hysets,Canada,54.61861,-126.9,7311.979379900987
hysets_08EE008,hysets,Canada,54.64861,-127.1233,124.536099420056
hysets_08EE012,hysets,Canada,54.80994,-127.2042,14.079477874099686
hysets_08EE013,hysets,Canada,54.39608,-126.6502,562.0633320148132
hysets_08EE020,hysets,Canada,54.60694,-127.4969,365.4309582636523
hysets_08EE025,hysets,Canada,55.29611,-127.6208,21.07934214768561
hysets_08EF001,hysets,Canada,54.63194,-128.4306,42111.80393765263
hysets_08EF005,hysets,Canada,54.49363,-128.3247,2834.464094466103
hysets_08EF006,hysets,Canada,54.77825,-127.4693,9.930253572659208
hysets_08EG011,hysets,Canada,54.51861,-128.7278,377.5346966061773
hysets_08EG012,hysets,Canada,54.36219,-129.3128,368.2670907624024
hysets_08FA002,hysets,Canada,51.67917,-127.1792,3823.221330559431
hysets_08FB004,hysets,Canada,52.42456,-126.5211,157.88598345787685
hysets_08FB005,hysets,Canada,52.38944,-126.4603,273.1958957712423
hysets_08FB006,hysets,Canada,52.36008,-126.0059,2541.034452901838
hysets_08FC003,hysets,Canada,52.88947,-125.7712,3709.337448631528
hysets_08FC005,hysets,Canada,52.46002,-125.2636,1092.668073969975
hysets_08FE003,hysets,Canada,53.56355,-127.9524,553.4550804607355
hysets_08FF001,hysets,Canada,54.04872,-128.6905,1985.2512616566653
hysets_08FF002,hysets,Canada,54.06405,-128.6026,351.6280445574459
hysets_08FF003,hysets,Canada,54.13639,-128.69,178.82311973664648
hysets_08GA054,hysets,Canada,49.72889,-123.1056,321.67982001328704
hysets_08GA061,hysets,Canada,49.35616,-123.0999,3.411367308888765
hysets_08GA071,hysets,Canada,50.11403,-123.4284,1225.4716819295631
hysets_08GA072,hysets,Canada,50.07991,-123.0356,296.07104057314893
hysets_08GA075,hysets,Canada,49.72595,-123.1021,282.707687239335
hysets_08GA077,hysets,Canada,49.5203,-123.004,62.753080340761365
hysets_08GA079,hysets,Canada,49.49717,-122.9691,82.66430199232832
hysets_08GB013,hysets,Canada,49.78719,-123.4204,146.66214318544738
hysets_08GC008,hysets,Canada,50.0975,-124.6161,96.44657365069732
hysets_08GD004,hysets,Canada,50.98636,-124.9186,5655.262266162832
hysets_08GD005,hysets,Canada,51.37444,-124.7619,1919.0162107099936
hysets_08GD007,hysets,Canada,51.40861,-124.9317,1523.5495086576914
hysets_08GD008,hysets,Canada,51.67322,-124.4072,484.45112268758976
hysets_08GE002,hysets,Canada,51.14478,-125.5944,5757.706310237721
hysets_08GE003,hysets,Canada,51.22761,-125.6715,23.08188353955837
hysets_08GF006,hysets,Canada,50.79689,-126.0096,36.80701909725092
hysets_08GF007,hysets,Canada,51.10278,-126.475,695.5828964636527
hysets_08HA001,hysets,Canada,48.87836,-123.7046,353.5818392043282
hysets_08HA003,hysets,Canada,48.72783,-123.6708,225.6374513906084
hysets_08HA010,hysets,Canada,48.57623,-124.3114,576.6017859267644
hysets_08HA016,hysets,Canada,48.78922,-123.7255,20.057241978931422
hysets_08HA068,hysets,Canada,48.57835,-124.1057,2.874299002268145
hysets_08HA070,hysets,Canada,48.71938,-124.2261,27.9407793819108
hysets_08HB014,hysets,Canada,48.8925,-124.9694,161.75241605300153
hysets_08HB032,hysets,Canada,49.17739,-123.969,96.66603908208052
